Created Date,Gift Name,User ID,Product,Price,Has Relationship (Yes / No),Occasion,Use Case,Missing Value Check
12-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,39723101,GC,4.49,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Happy Birthday Pearl And Candle In a Matchbox,41236336,GC,4.99,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Original Drinking Chocolate,44385718,PC,11.99,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,42263734,GC,9.99,Yes,Holidays,Father's Day,0
12-12-2020,Handmade Shortbread with Clotted Cream,45275284,GC,6.49,Yes,Holidays,Father's Day,0
12-12-2020,Handmade Shortbread with Clotted Cream,39170222,GC,6.49,No,Special Occasions,New Home,0
12-12-2020,Handmade Shortbread with Clotted Cream,45039490,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,45604156,GC,12.49,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Handmade Shortbread with Salted Caramel,44891952,PC,6.49,No,Holidays,Father's Day,0
12-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45039490,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Cork Brew Reusable 12oz Glass Cup,38970056,PC,21.99,No,Special Occasions,Happy Birthday,0
12-12-2020,Original Drinking Chocolate,39631099,GC,11.99,No,Special Occasions,Happy Birthday,0
12-12-2020,Handmade Shortbread with Salted Caramel,41453526,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Milk Chocolate and Honeycomb Thank You Bar,39367442,GC,4.49,No,Holidays,Father's Day,0
12-12-2020,Unicorn Chocolate Lolly Making Kit,39768873,PC,5.49,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,39774899,GC,9.99,No,Special Occasions,Happy Birthday,0
12-12-2020,Scarlet Red Classic Hard Cover Ruled Notebook,42592902,GC,17.99,No,Special Occasions,Happy Birthday,0
12-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,42793152,GC,7.49,No,Holidays,Father's Day,0
12-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,43414242,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,42969072,GC,6.99,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,39553513,PC,9.99,No,Special Occasions,Happy Birthday,0
12-12-2020,Original Toffees in Tin,44008504,GC,8.99,Yes,Holidays,Father's Day,0
12-12-2020,Handmade Shortbread with Clotted Cream,44319716,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Milk Chocolate and Salted Caramel Bar,44022708,PC,3.99,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,38442917,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
12-12-2020,Original Toffees in Tin,43222098,PC,8.99,No,Holidays,Father's Day,0
11-12-2020,Handmade Shortbread with Clotted Cream,38723374,GC,6.49,No,Holidays,Father's Day,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,39844831,PC,7.49,No,Holidays,Father's Day,0
11-12-2020,Happy Birthday Pearl And Candle In a Matchbox,39710600,GC,4.99,No,Special Occasions,Happy Birthday,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,45045498,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,45631454,GC,6.99,No,Holidays,Father's Day,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,45822194,PC,3.99,No,Holidays,Father's Day,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45880960,GC,7.49,No,Sympathy,Condolences,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45042480,GC,7.49,No,Holidays,Father's Day,0
11-12-2020,Original Toffees in Tin,39138936,PC,8.99,No,Just Because,Thank You,0
11-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,45701652,GC,12.49,No,Holidays,Father's Day,0
11-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,39925353,GC,4.49,No,Special Occasions,Happy Birthday,0
11-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,37825067,PC,4.99,No,Sympathy,Condolences,0
11-12-2020,Unicorn Chocolate Lolly Making Kit,40424628,PC,5.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Handmade Shortbread with Clotted Cream,44177930,GC,6.49,No,Just Because,Thank You,0
11-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,39714361,GC,5.99,No,Holidays,Father's Day,0
11-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,44976214,PC,6.99,No,Special Occasions,Happy Birthday,0
11-12-2020,Black Classic Hard Cover Ruled Notebook,44587114,GC,17.99,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Handmade Shortbread with Clotted Cream,43412810,GC,6.49,No,Holidays,Father's Day,0
11-12-2020,Unicorn Chocolate Lolly Making Kit,44261740,GC,5.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Original Drinking Chocolate,38660551,GC,11.99,Yes,Holidays,Father's Day,0
11-12-2020,Milk Chocolate and Honeycomb Thank You Bar,40120654,GC,4.49,No,Just Because,Thank You,0
11-12-2020,Dark Chocolate and Maldon Sea Salt Bar,40981948,GC,3.99,No,Just Because,Thank You,0
11-12-2020,Handmade Shortbread with Clotted Cream,38432989,GC,6.49,No,Special Occasions,Happy Birthday,0
11-12-2020,Black Classic Hard Cover Ruled Notebook,38235907,GC,17.99,No,Special Occasions,Congratulations,0
11-12-2020,Handmade Shortbread with Clotted Cream,39613168,GC,6.49,No,Holidays,Father's Day,0
11-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,44316850,PC,6.99,No,Just Because,Just Because / Miss you / Love,1
11-12-2020,Happy Birthday Pearl And Candle In a Matchbox,39609744,GC,4.99,No,Special Occasions,Happy Birthday,0
11-12-2020,Original Toffees in Tin,42689866,GC,8.99,No,Holidays,Father's Day,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,39358598,PC,3.99,No,Sympathy,Get Well Soon,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,44559482,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,42415464,PC,3.99,No,Just Because,Thank You,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,44102306,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Handmade Shortbread with Clotted Cream,44866528,GC,6.49,Yes,Just Because,Just Because / Miss you / Love,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,45868148,GC,3.99,No,Special Occasions,Happy Birthday,0
11-12-2020,Original Toffees in Tin,40066793,GC,8.99,No,Just Because,Thank You,0
11-12-2020,Original Toffees in Tin,45173106,GC,8.99,No,Special Occasions,Happy Birthday,0
11-12-2020,Handmade Shortbread with Clotted Cream,39547552,GC,6.49,No,Holidays,Father's Day,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,38313809,PC,7.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,38721358,GC,6.99,No,Special Occasions,Happy Birthday,0
11-12-2020,Handmade Shortbread with Clotted Cream,44005848,PC,6.49,No,Holidays,Father's Day,0
11-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,42735018,GC,4.99,Yes,Just Because,Thank You,0
11-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,39037036,GC,6.99,Yes,Just Because,Just Because / Miss you / Love,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,45239638,GC,3.99,No,Just Because,Thank You,0
11-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,43833046,GC,12.49,No,Special Occasions,Happy Birthday,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,39688238,GC,7.49,No,Holidays,Father's Day,0
11-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,40424628,PC,9.99,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,38689670,PC,7.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,45881004,GC,4.99,No,Just Because,Thank You,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,39561658,PC,3.99,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Handmade Shortbread with Clotted Cream,44587114,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Original Toffees in Tin,42694828,GC,8.99,No,Special Occasions,Happy Birthday,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,38142085,PC,7.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,39134578,GC,6.99,No,Holidays,Father's Day,0
11-12-2020,Handmade Shortbread with Clotted Cream,38649777,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Handmade Shortbread with Clotted Cream,45578312,PC,6.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,41830268,GC,12.49,No,Holidays,Father's Day,0
11-12-2020,Original Toffees in Tin,38313809,PC,8.99,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,44039348,PC,3.99,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Unicorn Chocolate Lolly Making Kit,40453316,GC,5.49,No,Special Occasions,Happy Birthday,0
11-12-2020,Handmade Shortbread with Clotted Cream,39723424,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Handmade Shortbread with Salted Caramel,38612809,GC,6.49,No,Holidays,Father's Day,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,39790581,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,38938200,GC,6.99,No,Special Occasions,Happy Birthday,0
11-12-2020,Earl Grey Whole Leaf Tea Bags Caddy,40819970,PC,7.49,No,Holidays,Father's Day,0
11-12-2020,Handmade Shortbread with Clotted Cream,39601305,PC,6.49,No,Holidays,Father's Day,0
11-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,45138666,GC,5.99,No,Holidays,Father's Day,0
11-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,45374324,PC,12.49,No,Holidays,Father's Day,0
11-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,45610702,PC,12.49,No,Holidays,Father's Day,0
11-12-2020,Sapphire Blue Classic Hard Cover Ruled Notebook,42701624,GC,17.99,No,Holidays,Father's Day,0
11-12-2020,Handmade Shortbread with Clotted Cream,45747966,PC,6.49,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,38428259,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,41696572,GC,5.99,No,Holidays,Father's Day,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,44736134,GC,7.49,Yes,Holidays,Father's Day,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,38649093,GC,3.99,No,Holidays,Father's Day,0
11-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,40018908,GC,6.99,No,Special Occasions,Happy Birthday,0
11-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,180012775,GC,5.99,No,Just Because,Just Because / Miss you / Love,0
11-12-2020,Milk Chocolate and Salted Caramel Bar,43691678,GC,3.99,No,Holidays,Father's Day,0
11-12-2020,Original Toffees in Tin,45786482,GC,8.99,No,Holidays,Father's Day,0
11-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45665392,PC,7.49,No,Holidays,Father's Day,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45773406,PC,7.49,Yes,Sympathy,Condolences,0
10-12-2020,Original Toffees in Tin,38518393,GC,8.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Handmade Shortbread with Clotted Cream,41314898,PC,6.49,No,Holidays,Father's Day,0
10-12-2020,Sea Salt Caramel Drinking Chocolate,45283948,GC,11.99,No,Holidays,Father's Day,0
10-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,44648496,GC,4.99,No,Just Because,Thank You,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,45229580,PC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Happy Birthday Pearl And Candle In a Matchbox,43247804,GC,4.99,No,Special Occasions,Happy Birthday,0
10-12-2020,A Bit of Everything Selection Chocolate Box,38795974,GC,14.99,No,Holidays,Father's Day,0
10-12-2020,The Captains Gluten Free Cookies,44215288,GC,6.99,No,Special Occasions,Happy Birthday,0
10-12-2020,Handmade Shortbread with Clotted Cream,39035316,PC,6.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Milk Chocolate and Honeycomb Thank You Bar,45714526,PC,4.49,Yes,Just Because,Thank You,0
10-12-2020,A Bit of Everything Selection Chocolate Box,43425888,PC,14.99,Yes,Special Occasions,Happy Birthday,0
10-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,42239190,GC,4.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Original Toffees in Tin,44569902,GC,8.99,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,42305194,GC,6.49,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,43591816,PC,6.49,No,Holidays,Father's Day,0
10-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,38114501,GC,5.99,No,Special Occasions,Happy Birthday,0
10-12-2020,Original Toffees in Tin,38817070,GC,8.99,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,43793962,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,43127870,GC,3.99,No,Special Occasions,Happy Birthday,0
10-12-2020,Handmade Shortbread with Clotted Cream,41785636,GC,6.49,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,38727646,PC,6.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,44923308,GC,7.49,Yes,Holidays,Father's Day,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,39358598,PC,3.99,Yes,Sympathy,Get Well Soon,0
10-12-2020,A Bit of Everything Selection Chocolate Box,44511934,PC,14.99,No,Holidays,Father's Day,0
10-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,41622756,GC,5.99,No,Holidays,Father's Day,0
10-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,42694510,GC,4.49,Yes,Special Occasions,Happy Birthday,0
10-12-2020,Handmade Shortbread with Clotted Cream,37788371,PC,6.49,No,Just Because,Thank You,0
10-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,39724845,GC,12.49,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,40887432,GC,6.49,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,40156074,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,38719518,GC,5.99,No,Special Occasions,Happy Birthday,0
10-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,43226720,PC,4.49,No,Special Occasions,Happy Birthday,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,43592606,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Earl Grey Whole Leaf Tea Bags Caddy,38852588,GC,7.49,Yes,Special Occasions,Happy Birthday,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,40793422,GC,7.49,No,Holidays,Father's Day,0
10-12-2020,Original Toffees in Tin,44622010,GC,8.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Unicorn Chocolate Lolly Making Kit,45636260,GC,5.49,No,Sympathy,Get Well Soon,0
10-12-2020,Milk Chocolate and Honeycomb Thank You Bar,45743064,PC,4.49,No,Holidays,Father's Day,0
10-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,37735911,GC,9.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Cork Brew Reusable 12oz Glass Cup,41226698,GC,21.99,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Salted Caramel,44500598,GC,6.49,Yes,Just Because,Just Because / Miss you / Love,0
10-12-2020,Handmade Shortbread with Clotted Cream,39960168,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Original Toffees in Tin,38595999,PC,8.99,No,Holidays,Father's Day,0
10-12-2020,A Bit of Everything Selection Chocolate Box,43598284,GC,14.99,No,Holidays,Father's Day,0
10-12-2020,Happy Birthday Pearl And Candle In a Matchbox,43855044,PC,4.99,No,Special Occasions,Happy Birthday,0
10-12-2020,Dark Chocolate and Maldon Sea Salt Bar,39035394,GC,3.99,No,Holidays,Father's Day,0
10-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,45586144,GC,5.99,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,41971172,GC,6.49,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,45133900,PC,6.49,No,Holidays,Father's Day,0
10-12-2020,Original Toffees in Tin,44691826,GC,8.99,No,Holidays,Father's Day,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,37735911,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Original Toffees in Tin,38981214,GC,8.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,45433056,PC,6.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,43180962,GC,7.49,No,Holidays,Father's Day,0
10-12-2020,Birthday Cake White Chocolate Bar,42071686,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,38034643,GC,7.49,No,Special Occasions,Happy Birthday,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,38796980,GC,3.99,No,Holidays,Father's Day,0
10-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,43598284,GC,6.99,No,Holidays,Father's Day,0
10-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,43983230,GC,12.49,No,Holidays,Father's Day,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,39696095,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,The Captains Gluten Free Cookies,38527385,GC,6.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Original Drinking Chocolate,39677331,PC,11.99,No,Special Occasions,Happy Birthday,0
10-12-2020,A Bit of Everything Selection Chocolate Box,41907180,PC,14.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Handmade Shortbread with Clotted Cream,42361242,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Original Toffees in Tin,45080776,PC,8.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,45091200,GC,4.49,Yes,Special Occasions,Happy Birthday,0
10-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,39776995,GC,5.99,Yes,Special Occasions,Happy Birthday,0
10-12-2020,A Bit of Everything Selection Chocolate Box,43139942,PC,14.99,Yes,Holidays,Father's Day,0
10-12-2020,A Bit of Everything Selection Chocolate Box,43501534,PC,14.99,No,Holidays,Father's Day,0
10-12-2020,Dark Chocolate and Maldon Sea Salt Bar,37735911,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,37668505,GC,5.99,No,Holidays,Father's Day,0
10-12-2020,The Captains Gluten Free Cookies,40191214,GC,6.99,No,Special Occasions,Happy Birthday,0
10-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,45476888,GC,4.49,No,Special Occasions,Happy Birthday,0
10-12-2020,A Bit of Everything Selection Chocolate Box,39788949,GC,14.99,No,Holidays,Father's Day,0
10-12-2020,A Bit of Everything Selection Chocolate Box,40508552,GC,14.99,No,Just Because,Thank You,0
10-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,45662476,PC,5.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Handmade Shortbread with Clotted Cream,43983230,GC,6.49,Yes,Holidays,Father's Day,0
10-12-2020,Original Toffees in Tin,38940790,GC,8.99,No,Holidays,Father's Day,0
10-12-2020,A Bit of Everything Selection Chocolate Box,44229800,GC,14.99,No,Holidays,Father's Day,0
10-12-2020,Cork Brew Reusable 12oz Glass Cup,44648496,GC,21.99,No,Just Because,Thank You,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,39118788,GC,7.49,No,Holidays,Father's Day,0
10-12-2020,A Bit of Everything Selection Chocolate Box,38559927,GC,14.99,No,Holidays,Father's Day,0
10-12-2020,Unicorn Chocolate Lolly Making Kit,44122318,GC,5.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,The Captains Gluten Free Cookies,45319650,GC,6.99,Yes,Just Because,Just Because / Miss you / Love,0
10-12-2020,Handmade Shortbread with Clotted Cream,38608865,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,45104944,GC,4.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,44860680,GC,4.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,43347546,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,A Bit of Everything Selection Chocolate Box,38940790,GC,14.99,No,Holidays,Father's Day,0
10-12-2020,A Bit of Everything Selection Chocolate Box,38084935,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,42805926,PC,6.99,No,Special Occasions,Congratulations,0
10-12-2020,A Bit of Everything Selection Chocolate Box,43432948,PC,14.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,A Bit of Everything Selection Chocolate Box,44511934,PC,14.99,No,Just Because,Thank You,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45235192,GC,7.49,No,Holidays,Father's Day,0
10-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,40018371,PC,6.99,Yes,Special Occasions,New Home,0
10-12-2020,Handmade Shortbread with Clotted Cream,39884791,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,43439022,GC,6.99,No,Special Occasions,Happy Birthday,0
10-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,38490495,GC,4.99,No,Holidays,Father's Day,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,39648157,GC,7.49,No,Holidays,Father's Day,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,38640915,GC,7.49,No,Special Occasions,Happy Birthday,0
10-12-2020,Handmade Shortbread with Clotted Cream,40026456,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,42361242,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Unicorn Chocolate Lolly Making Kit,39742202,PC,5.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,42399588,GC,3.99,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,45637598,PC,6.49,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,45423998,GC,6.49,Yes,Just Because,Just Because / Miss you / Love,0
10-12-2020,The Captains Gluten Free Cookies,40509508,PC,6.99,No,Just Because,Thank You,0
10-12-2020,Handmade Shortbread with Clotted Cream,44880634,GC,6.49,No,Holidays,Father's Day,0
10-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,45687398,GC,6.99,Yes,Holidays,Father's Day,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45839020,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,44511934,PC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Unicorn Chocolate Lolly Making Kit,42013094,GC,5.49,No,Special Occasions,Happy Birthday,0
10-12-2020,Dark Chocolate and Maldon Sea Salt Bar,41092570,GC,3.99,No,Holidays,Father's Day,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,39290004,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,A Bit of Everything Selection Chocolate Box,45575906,GC,14.99,Yes,Holidays,Father's Day,0
10-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,42737474,GC,5.99,No,Holidays,Father's Day,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,37860675,PC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,41433692,GC,7.49,No,Special Occasions,Happy Birthday,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,41918952,GC,7.49,No,Holidays,Father's Day,0
10-12-2020,Milk Chocolate and Honeycomb Thank You Bar,41953708,GC,4.49,No,Holidays,Father's Day,0
10-12-2020,Handmade Shortbread with Clotted Cream,38567365,GC,6.49,No,Holidays,Father's Day,0
10-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,38263013,GC,12.49,No,Holidays,Father's Day,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,40821812,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,38212033,GC,7.49,No,Holidays,Father's Day,0
10-12-2020,A Bit of Everything Selection Chocolate Box,39790581,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
10-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,45126354,PC,4.49,No,Sympathy,Condolences,0
10-12-2020,A Bit of Everything Selection Chocolate Box,39087982,GC,14.99,No,Holidays,Father's Day,0
10-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,41497186,GC,5.99,No,Holidays,Father's Day,0
10-12-2020,Dark Chocolate and Maldon Sea Salt Bar,42331942,PC,3.99,No,Special Occasions,Happy Birthday,0
10-12-2020,A Bit of Everything Selection Chocolate Box,42231538,GC,14.99,No,Holidays,Father's Day,0
10-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,43330538,PC,7.49,No,Sympathy,Get Well Soon,0
10-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,43330538,PC,7.49,No,Holidays,Christmas / New Year,0
10-12-2020,Milk Chocolate and Salted Caramel Bar,43234802,GC,3.99,No,Holidays,Father's Day,0
10-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,45879446,GC,4.99,Yes,Special Occasions,Happy Birthday,0
10-12-2020,Black Classic Hard Cover Ruled Notebook,37999917,GC,17.99,No,Holidays,Father's Day,0
10-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,44103120,PC,7.49,No,Special Occasions,Happy Birthday,0
10-12-2020,The Captains Gluten Free Cookies,42014022,GC,6.99,No,Holidays,Father's Day,0
10-12-2020,The Captains Gluten Free Cookies,38908290,GC,6.99,No,Holidays,Father's Day,0
